State,Filed week ended,Initial Claims
California,11/07/2020,"157,773"
California,11/14/2020,"158,825"
California,11/21/2020,"168,186"
California,11/28/2020,"130,383"
California,12/05/2020,"178,724"
California,12/12/2020,"204,388"
California,12/19/2020,"158,661"
California,12/26/2020,"168,732"
California,01/02/2021,"160,989"
California,01/09/2021,"182,625"
California,01/16/2021,"117,242"
California,01/23/2021,"58,226"
California,01/30/2021,"109,251"
California,02/06/2021,"137,939"
California,02/13/2021,"139,603"
California,02/20/2021,"90,465"
California,02/27/2021,"88,978"
California,03/06/2021,"106,771"
California,03/13/2021,"109,327"
California,03/20/2021,"95,996"
California,03/27/2021,"106,404"
California,04/03/2021,"81,373"
California,04/10/2021,"69,458"
California,04/17/2021,"72,875"
California,04/24/2021,"78,606"
California,05/01/2021,"70,760"
California,05/08/2021,"69,927"
California,05/15/2021,"70,282"
California,05/22/2021,"71,055"
California,05/29/2021,"72,003"
California,06/05/2021,"52,883"
California,06/12/2021,"68,014"
California,06/19/2021,"63,902"
California,06/26/2021,"56,259"
California,07/03/2021,"58,847"
California,07/10/2021,"56,925"
California,07/17/2021,"56,481"
California,07/24/2021,"64,491"
California,07/31/2021,"62,209"
California,08/07/2021,"65,476"
California,08/14/2021,"64,714"
California,08/21/2021,"63,346"
California,08/28/2021,"56,337"
California,09/04/2021,"57,546"
California,09/11/2021,"51,596"
California,09/18/2021,"68,814"
California,09/25/2021,"78,721"
California,10/02/2021,"63,988"
California,10/09/2021,"63,137"
California,10/16/2021,"72,885"
California,10/23/2021,"59,747"
California,10/30/2021,"59,255"
California,11/06/2021,"55,033"
California,11/13/2021,"59,723"
California,11/20/2021,"52,490"
California,11/27/2021,"46,877"
California,12/04/2021,"55,364"
California,12/11/2021,"55,938"
California,12/18/2021,"56,171"
California,12/25/2021,"48,851"
California,01/01/2022,"50,174"
California,01/08/2022,"61,469"
California,01/15/2022,"62,274"
California,01/22/2022,"54,196"
California,01/29/2022,"51,601"
California,02/05/2022,"47,354"
California,02/12/2022,"45,736"
California,02/19/2022,"43,554"
California,02/26/2022,"38,142"
California,03/05/2022,"43,612"
California,03/12/2022,"44,886"
California,03/19/2022,"39,055"
California,03/26/2022,"42,311"
California,04/02/2022,"43,393"
California,04/09/2022,"46,608"
California,04/16/2022,"46,300"
California,04/23/2022,"43,440"
California,04/30/2022,"40,624"
California,05/07/2022,"43,670"
California,05/14/2022,"45,638"
California,05/21/2022,"39,519"
California,05/28/2022,"41,430"
California,06/04/2022,"41,233"
California,06/11/2022,"45,184"
California,06/18/2022,"43,995"
California,06/25/2022,"41,491"
California,07/02/2022,"44,314"
California,07/09/2022,"40,513"
California,07/16/2022,"43,194"
California,07/23/2022,"40,072"
California,07/30/2022,"39,677"
California,08/06/2022,"42,436"
California,08/13/2022,"39,251"
California,08/20/2022,"37,121"
California,08/27/2022,"36,319"
California,09/03/2022,"36,558"
California,09/10/2022,"33,494"
California,09/17/2022,"34,624"
California,09/24/2022,"34,359"
California,10/01/2022,"35,612"
California,10/08/2022,"40,608"
California,10/15/2022,"37,791"
California,10/22/2022,"38,081"
California,10/29/2022,"40,070"
California,11/05/2022,"43,483"
California,11/12/2022,"43,267"
California,11/19/2022,"47,690"
California,11/26/2022,"36,495"
California,12/03/2022,"51,801"
California,12/10/2022,"46,971"
California,12/17/2022,"44,703"
California,12/24/2022,"41,460"
California,12/31/2022,"42,383"
California,01/07/2023,"59,830"
California,01/14/2023,"63,697"
California,01/21/2023,"48,115"
California,01/28/2023,"45,564"
California,02/04/2023,"52,384"
California,02/11/2023,"48,087"
California,02/18/2023,"43,381"
California,02/25/2023,"40,537"
California,03/04/2023,"50,455"
California,03/11/2023,"47,643"
California,03/18/2023,"44,830"
California,03/25/2023,"46,783"
California,04/01/2023,"39,950"
California,04/08/2023,"50,590"
California,04/15/2023,"46,134"
California,04/22/2023,"42,380"
California,04/29/2023,"43,095"
California,05/06/2023,"45,092"
California,05/13/2023,"44,823"
California,05/20/2023,"44,348"
California,05/27/2023,"43,577"
California,06/03/2023,"47,680"
California,06/10/2023,"48,068"
California,06/17/2023,"54,347"
California,06/24/2023,"43,391"
California,07/01/2023,"44,719"
California,07/08/2023,"45,162"
California,07/15/2023,"49,037"
California,07/22/2023,"43,727"
California,07/29/2023,"40,619"
California,08/05/2023,"42,982"
California,08/12/2023,"39,023"
California,08/19/2023,"37,940"
California,08/26/2023,"37,862"
California,09/02/2023,"38,418"
California,09/09/2023,"36,538"
California,09/16/2023,"35,040"
California,09/23/2023,"37,752"
California,09/30/2023,"38,954"
California,10/07/2023,"42,803"
California,10/14/2023,"40,753"
California,10/21/2023,"40,579"
California,10/28/2023,"41,421"
California,11/04/2023,"44,331"
California,11/11/2023,"44,350"
California,11/18/2023,"51,701"
California,11/25/2023,"37,478"
California,12/02/2023,"50,956"
California,12/09/2023,"47,338"
California,12/16/2023,"43,504"
California,12/23/2023,"48,415"
California,12/30/2023,"40,353"
California,01/06/2024,"49,807"
California,01/13/2024,"51,756"
California,01/20/2024,"47,124"
California,01/27/2024,"52,139"
California,02/03/2024,"47,827"
California,02/10/2024,"49,880"
California,02/17/2024,"40,900"
California,02/24/2024,"41,211"
California,03/02/2024,"46,760"
California,03/09/2024,"47,222"
California,03/16/2024,"41,428"
California,03/23/2024,"40,890"
California,03/30/2024,"43,037"
California,04/06/2024,"42,406"
California,04/13/2024,"44,811"
California,04/20/2024,"45,027"
California,04/27/2024,"39,944"
California,05/04/2024,"43,539"
California,05/11/2024,"42,350"
California,05/18/2024,"39,890"
California,05/25/2024,"38,825"
California,06/01/2024,"40,799"
California,06/08/2024,"50,592"
California,06/15/2024,"46,294"
California,06/22/2024,"45,068"
California,06/29/2024,"46,546"
California,07/06/2024,"40,874"
California,07/13/2024,"47,158"
California,07/20/2024,"41,832"
California,07/27/2024,"40,787"
California,08/03/2024,"41,481"
California,08/10/2024,"38,896"
California,08/17/2024,"39,875"
California,08/24/2024,"38,910"
California,08/31/2024,"38,077"
California,09/07/2024,"36,707"
California,09/14/2024,"37,815"
California,09/21/2024,"37,950"
California,09/28/2024,"38,588"
California,10/05/2024,"42,656"
California,10/12/2024,"42,742"
California,10/19/2024,"40,730"
California,10/26/2024,"38,854"
California,11/02/2024,"42,679"
California,11/09/2024,"48,585"
California,11/16/2024,"43,497"
California,11/23/2024,"48,070"
California,11/30/2024,"37,957"
California,12/07/2024,"52,368"
California,12/14/2024,"47,089"
California,12/21/2024,"48,883"
California,12/28/2024,"39,620"
California,01/04/2025,"41,513"
California,01/11/2025,"54,244"
California,01/18/2025,"59,969"
California,01/25/2025,"45,966"
California,02/01/2025,"49,384"
California,02/08/2025,"50,545"
California,02/15/2025,"45,015"
California,02/22/2025,"42,358"
California,03/01/2025,"42,062"
California,03/08/2025,"46,342"
California,03/15/2025,"42,717"
California,03/22/2025,"40,891"
California,03/29/2025,"41,226"
California,04/05/2025,"46,636"
California,04/12/2025,"43,340"
California,04/19/2025,"42,114"
California,04/26/2025,"41,488"
California,05/03/2025,"42,675"
California,05/10/2025,"40,814"
California,05/17/2025,"40,128"
California,05/24/2025,"41,169"
California,05/31/2025,"40,196"
California,06/07/2025,"49,126"
California,06/14/2025,"47,193"
California,06/21/2025,"46,498"
California,06/28/2025,"43,676"
California,07/05/2025,"45,119"
Colorado,01/03/1987,"3,003"
Colorado,01/10/1987,"5,871"
Colorado,01/17/1987,"4,848"
Colorado,01/24/1987,"4,891"
Colorado,01/31/1987,"4,150"
Colorado,02/07/1987,"4,719"
Colorado,02/14/1987,"4,013"
Colorado,02/21/1987,"3,894"
Colorado,02/28/1987,"3,992"
Colorado,03/07/1987,"3,863"
Colorado,03/14/1987,"3,499"
Colorado,03/21/1987,"3,849"
Colorado,03/28/1987,"3,022"
Colorado,04/04/1987,"3,777"
Colorado,04/11/1987,"4,150"
Colorado,04/18/1987,"3,475"
Colorado,04/25/1987,"3,625"
Colorado,05/02/1987,"3,085"
Colorado,05/09/1987,"4,000"
Colorado,05/16/1987,"3,652"
Colorado,05/23/1987,"4,258"
Colorado,05/30/1987,"3,760"
Colorado,06/06/1987,"3,271"
Colorado,06/13/1987,"3,125"
Colorado,06/20/1987,"2,943"
Colorado,06/27/1987,"2,464"
Colorado,07/04/1987,"2,568"
Colorado,07/11/1987,"3,208"
Colorado,07/18/1987,"2,837"
Colorado,07/25/1987,"2,555"
Colorado,08/01/1987,"2,415"
Colorado,08/08/1987,"2,603"
Colorado,08/15/1987,"2,499"
Colorado,08/22/1987,"2,414"
Colorado,08/29/1987,"2,804"
Colorado,09/05/1987,"2,971"
Colorado,09/12/1987,"2,259"
Colorado,09/19/1987,"2,629"
Colorado,09/26/1987,"2,651"
Colorado,10/03/1987,"2,887"
Colorado,10/10/1987,"3,474"
Colorado,10/17/1987,"2,823"
Colorado,10/24/1987,"2,995"
Colorado,10/31/1987,"3,027"
Colorado,11/07/1987,"3,518"
Colorado,11/14/1987,"3,065"
Colorado,11/21/1987,"5,085"
Colorado,11/28/1987,"3,155"
Colorado,12/05/1987,"4,238"
Colorado,12/12/1987,"3,628"
Colorado,12/19/1987,"4,990"
Colorado,12/26/1987,"4,173"
Colorado,01/02/1988,"3,194"
Colorado,01/09/1988,"6,228"
Colorado,01/16/1988,"5,709"
Colorado,01/23/1988,"3,884"
Colorado,01/30/1988,"4,318"
Colorado,02/06/1988,"4,429"
Colorado,02/13/1988,"3,720"
Colorado,02/20/1988,"3,290"
Colorado,02/27/1988,"3,607"
Colorado,03/05/1988,"3,280"
Colorado,03/12/1988,"3,316"
Colorado,03/19/1988,"2,838"
Colorado,03/26/1988,"2,985"
Colorado,04/02/1988,"2,857"
Colorado,04/09/1988,"3,493"
Colorado,04/16/1988,"3,630"
Colorado,04/23/1988,"3,335"
Colorado,04/30/1988,"2,922"
Colorado,05/07/1988,"2,977"
Colorado,05/14/1988,"2,658"
Colorado,05/21/1988,"2,813"
Colorado,05/28/1988,"2,672"
Colorado,06/04/1988,"2,323"
Colorado,06/11/1988,"2,676"
Colorado,06/18/1988,"2,361"
Colorado,06/25/1988,"2,396"
Colorado,07/02/1988,"2,466"
Colorado,07/09/1988,"2,456"
Colorado,07/16/1988,"2,373"
Colorado,07/23/1988,"2,280"
Colorado,07/30/1988,"2,256"
Colorado,08/06/1988,"2,362"
Colorado,08/13/1988,"2,277"
Colorado,08/20/1988,"2,219"
Colorado,08/27/1988,"2,172"
Colorado,09/03/1988,"2,161"
Colorado,09/10/1988,"2,249"
Colorado,09/17/1988,"2,675"
Colorado,09/24/1988,"2,256"
Colorado,10/01/1988,"2,222"
Colorado,10/08/1988,"2,981"
Colorado,10/15/1988,"2,538"
Colorado,10/22/1988,"2,774"
Colorado,10/29/1988,"2,519"
Colorado,11/05/1988,"3,049"
Colorado,11/12/1988,"2,885"
Colorado,11/19/1988,"3,805"
Colorado,11/26/1988,"2,806"
Colorado,12/03/1988,"3,154"
Colorado,12/10/1988,"3,554"
Colorado,12/17/1988,"3,650"
Colorado,12/24/1988,"4,289"
Colorado,12/31/1988,"3,404"
Colorado,01/07/1989,"4,451"
Colorado,01/14/1989,"4,807"
Colorado,01/21/1989,"3,785"
Colorado,01/28/1989,"3,409"
Colorado,02/04/1989,"3,627"
Colorado,02/11/1989,"4,200"
Colorado,02/18/1989,"3,128"
Colorado,02/25/1989,"2,481"
Colorado,03/04/1989,"3,318"
Colorado,03/11/1989,"2,674"
Colorado,03/18/1989,"2,515"
Colorado,03/25/1989,"2,369"
Colorado,04/01/1989,"2,329"
Colorado,04/08/1989,"3,238"
Colorado,04/15/1989,"3,154"
Colorado,04/22/1989,"2,870"
Colorado,04/29/1989,"2,578"
Colorado,05/06/1989,"2,638"
Colorado,05/13/1989,"2,334"
Colorado,05/20/1989,"2,982"
Colorado,05/27/1989,"2,115"
Colorado,06/03/1989,"2,298"
Colorado,06/10/1989,"2,629"
Colorado,06/17/1989,"2,255"
Colorado,06/24/1989,"1,961"
Colorado,07/01/1989,"2,178"
Colorado,07/08/1989,"2,143"
Colorado,07/15/1989,"2,538"
Colorado,07/22/1989,"2,172"
Colorado,07/29/1989,"1,996"
Colorado,08/05/1989,"2,186"
Colorado,08/12/1989,"2,077"
Colorado,08/19/1989,"1,931"
Colorado,08/26/1989,"1,919"
Colorado,09/02/1989,"1,948"
Colorado,09/09/1989,"5,638"
Colorado,09/16/1989,"2,398"
Colorado,09/23/1989,"1,778"
Colorado,09/30/1989,"1,982"
Colorado,10/07/1989,"2,860"
Colorado,10/14/1989,"2,320"
Colorado,10/21/1989,"2,882"
Colorado,10/28/1989,"2,230"
Colorado,11/04/1989,"2,605"
Colorado,11/11/1989,"2,479"
Colorado,11/18/1989,"2,847"
Colorado,11/25/1989,"2,640"
Colorado,12/02/1989,"2,806"
Colorado,12/09/1989,"3,217"
Colorado,12/16/1989,"3,204"
Colorado,12/23/1989,"4,588"
Colorado,12/30/1989,"2,511"
Colorado,01/06/1990,"3,307"
Colorado,01/13/1990,"4,493"
Colorado,01/20/1990,"3,153"
Colorado,01/27/1990,"3,730"
Colorado,02/03/1990,"3,117"
Colorado,02/10/1990,"3,094"
Colorado,02/17/1990,"3,098"
Colorado,02/24/1990,"2,453"
Colorado,03/03/1990,"2,971"
Colorado,03/10/1990,"2,989"
Colorado,03/17/1990,"2,552"
Colorado,03/24/1990,"2,554"
Colorado,03/31/1990,"2,173"
Colorado,04/07/1990,"3,096"
Colorado,04/14/1990,"2,835"
Colorado,04/21/1990,"3,146"
Colorado,04/28/1990,"2,590"
Colorado,05/05/1990,"2,878"
Colorado,05/12/1990,"2,431"
Colorado,05/19/1990,"2,203"
Colorado,05/26/1990,"2,395"
Colorado,06/02/1990,"2,091"
Colorado,06/09/1990,"2,491"
Colorado,06/16/1990,"2,165"
Colorado,06/23/1990,"1,986"
Colorado,06/30/1990,"2,023"
Colorado,07/07/1990,"2,352"
Colorado,07/14/1990,"2,347"
Colorado,07/21/1990,"2,250"
Colorado,07/28/1990,"2,002"
Colorado,08/04/1990,"2,026"
Colorado,08/11/1990,"1,970"
Colorado,08/18/1990,"1,822"
Colorado,08/25/1990,"2,017"
Colorado,09/01/1990,"2,035"
Colorado,09/08/1990,"2,073"
Colorado,09/15/1990,"2,207"
Colorado,09/22/1990,"1,909"
Colorado,09/29/1990,"1,956"
Colorado,10/06/1990,"2,687"
Colorado,10/13/1990,"2,418"
Colorado,10/20/1990,"2,548"
Colorado,10/27/1990,"2,426"
Colorado,11/03/1990,"2,868"
Colorado,11/10/1990,"3,691"
Colorado,11/17/1990,"2,356"
Colorado,11/24/1990,"2,708"
Colorado,12/01/1990,"3,006"
Colorado,12/08/1990,"3,243"
Colorado,12/15/1990,"3,182"
Colorado,12/22/1990,"5,104"
Colorado,12/29/1990,"4,296"
Colorado,01/05/1991,"3,333"
Colorado,01/12/1991,"4,942"
Colorado,01/19/1991,"4,170"
Colorado,01/26/1991,"3,887"
Colorado,02/02/1991,"4,251"
Colorado,02/09/1991,"3,656"
Colorado,02/16/1991,"3,274"
Colorado,02/23/1991,"2,848"
Colorado,03/02/1991,"3,180"
Colorado,03/09/1991,"3,092"
Colorado,03/16/1991,"2,704"
Colorado,03/23/1991,"2,801"
Colorado,03/30/1991,"2,658"
Colorado,04/06/1991,"2,978"
Colorado,04/13/1991,"3,174"
Colorado,04/20/1991,"4,831"
Colorado,04/27/1991,"3,334"
Colorado,05/04/1991,"3,539"
Colorado,05/11/1991,"3,095"
Colorado,05/18/1991,"2,804"
Colorado,05/25/1991,"2,864"
Colorado,06/01/1991,"2,448"
Colorado,06/08/1991,"2,989"
Colorado,06/15/1991,"2,741"
Colorado,06/22/1991,"2,599"
Colorado,06/29/1991,"2,864"
Colorado,07/06/1991,"2,622"
Colorado,07/13/1991,"3,016"
Colorado,07/20/1991,"2,837"
Colorado,07/27/1991,"2,509"
Colorado,08/03/1991,"2,626"
Colorado,08/10/1991,"2,782"
Colorado,08/17/1991,"2,473"
Colorado,08/24/1991,"2,387"
Colorado,08/31/1991,"2,492"
Colorado,09/07/1991,"2,491"
Colorado,09/14/1991,"2,669"
Colorado,09/21/1991,"2,596"
Colorado,09/28/1991,"2,441"
Colorado,10/05/1991,"3,152"
Colorado,10/12/1991,"3,207"
Colorado,10/19/1991,"2,777"
Colorado,10/26/1991,"3,016"
Colorado,11/02/1991,"4,860"
