State,Filed week ended,Initial Claims
New Mexico,03/26/2011,"1,922"
New Mexico,04/02/2011,"1,662"
New Mexico,04/09/2011,"2,040"
New Mexico,04/16/2011,"2,720"
New Mexico,04/23/2011,"1,303"
New Mexico,04/30/2011,"1,466"
New Mexico,05/07/2011,"1,332"
New Mexico,05/14/2011,"1,747"
New Mexico,05/21/2011,"1,832"
New Mexico,05/28/2011,"1,830"
New Mexico,06/04/2011,"2,489"
New Mexico,06/11/2011,"1,858"
New Mexico,06/18/2011,"1,564"
New Mexico,06/25/2011,"1,557"
New Mexico,07/02/2011,"1,639"
New Mexico,07/09/2011,"1,863"
New Mexico,07/16/2011,"1,631"
New Mexico,07/23/2011,"1,644"
New Mexico,07/30/2011,"1,543"
New Mexico,08/06/2011,"1,617"
New Mexico,08/13/2011,"1,643"
New Mexico,08/20/2011,"1,692"
New Mexico,08/27/2011,"1,501"
New Mexico,09/03/2011,"1,455"
New Mexico,09/10/2011,"1,394"
New Mexico,09/17/2011,"1,484"
New Mexico,09/24/2011,"1,367"
New Mexico,10/01/2011,"1,647"
New Mexico,10/08/2011,"2,166"
New Mexico,10/15/2011,"1,618"
New Mexico,10/22/2011,"1,699"
New Mexico,10/29/2011,"1,851"
New Mexico,11/05/2011,"1,924"
New Mexico,11/12/2011,"1,694"
New Mexico,11/19/2011,"1,820"
New Mexico,11/26/2011,"1,568"
New Mexico,12/03/2011,"1,914"
New Mexico,12/10/2011,"1,840"
New Mexico,12/17/2011,"1,939"
New Mexico,12/24/2011,"2,515"
New Mexico,12/31/2011,"1,474"
New Mexico,01/07/2012,"2,250"
New Mexico,01/14/2012,"2,025"
New Mexico,01/21/2012,"1,638"
New Mexico,01/28/2012,"1,654"
New Mexico,02/04/2012,"1,710"
New Mexico,02/11/2012,"1,496"
New Mexico,02/18/2012,"1,577"
New Mexico,02/25/2012,"1,431"
New Mexico,03/03/2012,"1,496"
New Mexico,03/10/2012,"1,404"
New Mexico,03/17/2012,"1,696"
New Mexico,03/24/2012,"1,659"
New Mexico,03/31/2012,"1,375"
New Mexico,04/07/2012,"1,725"
New Mexico,04/14/2012,"1,531"
New Mexico,04/21/2012,"1,343"
New Mexico,04/28/2012,"1,583"
New Mexico,05/05/2012,"1,507"
New Mexico,05/12/2012,"1,703"
New Mexico,05/19/2012,"1,793"
New Mexico,05/26/2012,"1,575"
New Mexico,06/02/2012,"2,106"
New Mexico,06/09/2012,"2,060"
New Mexico,06/16/2012,"1,544"
New Mexico,06/23/2012,"1,442"
New Mexico,06/30/2012,"1,403"
New Mexico,07/07/2012,"1,701"
New Mexico,07/14/2012,"1,681"
New Mexico,07/21/2012,"1,425"
New Mexico,07/28/2012,"1,434"
New Mexico,08/04/2012,"1,478"
New Mexico,08/11/2012,"1,355"
New Mexico,08/18/2012,"1,371"
New Mexico,08/25/2012,"1,374"
New Mexico,09/01/2012,"1,275"
New Mexico,09/08/2012,"1,176"
New Mexico,09/15/2012,"1,315"
New Mexico,09/22/2012,"1,210"
New Mexico,09/29/2012,"1,254"
New Mexico,10/06/2012,"1,540"
New Mexico,10/13/2012,"1,541"
New Mexico,10/20/2012,"1,470"
New Mexico,10/27/2012,"1,500"
New Mexico,11/03/2012,"1,639"
New Mexico,11/10/2012,"1,660"
New Mexico,11/17/2012,"1,440"
New Mexico,11/24/2012,"1,234"
New Mexico,12/01/2012,"1,715"
New Mexico,12/08/2012,"1,714"
New Mexico,12/15/2012,"1,592"
New Mexico,12/22/2012,"1,565"
New Mexico,12/29/2012,"1,705"
New Mexico,01/05/2013,427
New Mexico,01/12/2013,"2,553"
New Mexico,01/19/2013,"1,750"
New Mexico,01/26/2013,"1,397"
New Mexico,02/02/2013,"1,605"
New Mexico,02/09/2013,"1,282"
New Mexico,02/16/2013,"1,059"
New Mexico,02/23/2013,940
New Mexico,03/02/2013,"1,045"
New Mexico,03/09/2013,"1,027"
New Mexico,03/16/2013,"1,227"
New Mexico,03/23/2013,"1,211"
New Mexico,03/30/2013,"1,174"
New Mexico,04/06/2013,"1,343"
New Mexico,04/13/2013,"1,550"
New Mexico,04/20/2013,"1,230"
New Mexico,04/27/2013,"1,203"
New Mexico,05/04/2013,"1,263"
New Mexico,05/11/2013,"1,378"
New Mexico,05/18/2013,"1,362"
New Mexico,05/25/2013,"1,382"
New Mexico,06/01/2013,"1,892"
New Mexico,06/08/2013,"1,641"
New Mexico,06/15/2013,"1,211"
New Mexico,06/22/2013,"1,270"
New Mexico,06/29/2013,"1,191"
New Mexico,07/06/2013,"1,111"
New Mexico,07/13/2013,"1,484"
New Mexico,07/20/2013,"1,261"
New Mexico,07/27/2013,"1,155"
New Mexico,08/03/2013,"1,213"
New Mexico,08/10/2013,"1,236"
New Mexico,08/17/2013,"1,192"
New Mexico,08/24/2013,"1,232"
New Mexico,08/31/2013,"1,127"
New Mexico,09/07/2013,993
New Mexico,09/14/2013,"1,082"
New Mexico,09/21/2013,"1,006"
New Mexico,09/28/2013,984
New Mexico,10/05/2013,"1,570"
New Mexico,10/12/2013,"1,985"
New Mexico,10/19/2013,"1,324"
New Mexico,10/26/2013,"1,387"
New Mexico,11/02/2013,"1,356"
New Mexico,11/09/2013,"1,544"
New Mexico,11/16/2013,"1,311"
New Mexico,11/23/2013,"1,418"
New Mexico,11/30/2013,"1,295"
New Mexico,12/07/2013,"1,525"
New Mexico,12/14/2013,"1,406"
New Mexico,12/21/2013,"1,510"
New Mexico,12/28/2013,"1,602"
New Mexico,01/04/2014,"1,225"
New Mexico,01/11/2014,"2,305"
New Mexico,01/18/2014,"1,722"
New Mexico,01/25/2014,"1,459"
New Mexico,02/01/2014,"1,416"
New Mexico,02/08/2014,"1,344"
New Mexico,02/15/2014,"1,149"
New Mexico,02/22/2014,"1,109"
New Mexico,03/01/2014,"1,058"
New Mexico,03/08/2014,"1,258"
New Mexico,03/15/2014,"1,056"
New Mexico,03/22/2014,"1,175"
New Mexico,03/29/2014,"1,297"
New Mexico,04/05/2014,"1,251"
New Mexico,04/12/2014,"1,476"
New Mexico,04/19/2014,"1,442"
New Mexico,04/26/2014,"1,237"
New Mexico,05/03/2014,"1,231"
New Mexico,05/10/2014,"1,263"
New Mexico,05/17/2014,"1,243"
New Mexico,05/24/2014,"1,322"
New Mexico,05/31/2014,"1,948"
New Mexico,06/07/2014,"1,616"
New Mexico,06/14/2014,"1,211"
New Mexico,06/21/2014,"1,121"
New Mexico,06/28/2014,"1,048"
New Mexico,07/05/2014,"1,101"
New Mexico,07/12/2014,"1,266"
New Mexico,07/19/2014,"1,125"
New Mexico,07/26/2014,997
New Mexico,08/02/2014,977
New Mexico,08/09/2014,"1,054"
New Mexico,08/16/2014,936
New Mexico,08/23/2014,"1,000"
New Mexico,08/30/2014,"1,113"
New Mexico,09/06/2014,"1,006"
New Mexico,09/13/2014,945
New Mexico,09/20/2014,905
New Mexico,09/27/2014,905
New Mexico,10/04/2014,"1,088"
New Mexico,10/11/2014,"1,159"
New Mexico,10/18/2014,"1,041"
New Mexico,10/25/2014,"1,298"
New Mexico,11/01/2014,"1,298"
New Mexico,11/08/2014,"1,396"
New Mexico,11/15/2014,"1,220"
New Mexico,11/22/2014,"1,255"
New Mexico,11/29/2014,"1,091"
New Mexico,12/06/2014,"1,345"
New Mexico,12/13/2014,"1,151"
New Mexico,12/20/2014,"1,258"
New Mexico,12/27/2014,"1,583"
New Mexico,01/03/2015,"1,118"
New Mexico,01/10/2015,"1,835"
New Mexico,01/17/2015,"1,466"
New Mexico,01/24/2015,"1,220"
New Mexico,01/31/2015,"1,223"
New Mexico,02/07/2015,"1,482"
New Mexico,02/14/2015,"1,159"
New Mexico,02/21/2015,"1,043"
New Mexico,02/28/2015,984
New Mexico,03/07/2015,"1,203"
New Mexico,03/14/2015,"1,054"
New Mexico,03/21/2015,"1,034"
New Mexico,03/28/2015,"1,204"
New Mexico,04/04/2015,"1,448"
New Mexico,04/11/2015,"1,382"
New Mexico,04/18/2015,"1,165"
New Mexico,04/25/2015,"1,102"
New Mexico,05/02/2015,"1,101"
New Mexico,05/09/2015,"1,062"
New Mexico,05/16/2015,"1,146"
New Mexico,05/23/2015,"1,309"
New Mexico,05/30/2015,"1,725"
New Mexico,06/06/2015,"1,548"
New Mexico,06/13/2015,"1,095"
New Mexico,06/20/2015,980
New Mexico,06/27/2015,940
New Mexico,07/04/2015,"1,099"
New Mexico,07/11/2015,"1,279"
New Mexico,07/18/2015,"1,048"
New Mexico,07/25/2015,994
New Mexico,08/01/2015,969
New Mexico,08/08/2015,"1,027"
New Mexico,08/15/2015,997
New Mexico,08/22/2015,"1,023"
New Mexico,08/29/2015,"1,020"
New Mexico,09/05/2015,993
New Mexico,09/12/2015,871
New Mexico,09/19/2015,961
New Mexico,09/26/2015,"1,112"
New Mexico,10/03/2015,"1,150"
New Mexico,10/10/2015,"1,314"
New Mexico,10/17/2015,"1,071"
New Mexico,10/24/2015,"1,175"
New Mexico,10/31/2015,"1,368"
New Mexico,11/07/2015,"1,474"
New Mexico,11/14/2015,"1,133"
New Mexico,11/21/2015,"1,487"
New Mexico,11/28/2015,"1,136"
New Mexico,12/05/2015,"1,359"
New Mexico,12/12/2015,"1,189"
New Mexico,12/19/2015,"1,291"
New Mexico,12/26/2015,"1,426"
New Mexico,01/02/2016,957
New Mexico,01/09/2016,"1,765"
New Mexico,01/16/2016,"1,527"
New Mexico,01/23/2016,"1,253"
New Mexico,01/30/2016,"1,271"
New Mexico,02/06/2016,"1,345"
New Mexico,02/13/2016,"1,422"
New Mexico,02/20/2016,"1,181"
New Mexico,02/27/2016,"1,073"
New Mexico,03/05/2016,"1,170"
New Mexico,03/12/2016,"1,018"
New Mexico,03/19/2016,"1,057"
New Mexico,03/26/2016,"1,088"
New Mexico,04/02/2016,"1,326"
New Mexico,04/09/2016,"1,310"
New Mexico,04/16/2016,"1,225"
New Mexico,04/23/2016,"1,135"
New Mexico,04/30/2016,"1,063"
New Mexico,05/07/2016,"1,069"
New Mexico,05/14/2016,"1,044"
New Mexico,05/21/2016,"1,352"
New Mexico,05/28/2016,"1,519"
New Mexico,06/04/2016,"1,605"
New Mexico,06/11/2016,"1,266"
New Mexico,06/18/2016,"1,120"
New Mexico,06/25/2016,"1,074"
New Mexico,07/02/2016,"1,160"
New Mexico,07/09/2016,"1,073"
New Mexico,07/16/2016,"1,134"
New Mexico,07/23/2016,"1,076"
New Mexico,07/30/2016,974
New Mexico,08/06/2016,"1,088"
New Mexico,08/13/2016,943
New Mexico,08/20/2016,975
New Mexico,08/27/2016,939
New Mexico,09/03/2016,946
New Mexico,09/10/2016,808
New Mexico,09/17/2016,942
New Mexico,09/24/2016,938
New Mexico,10/01/2016,911
New Mexico,10/08/2016,"1,276"
New Mexico,10/15/2016,959
New Mexico,10/22/2016,"1,016"
New Mexico,10/29/2016,"1,199"
New Mexico,11/05/2016,"1,349"
New Mexico,11/12/2016,"1,157"
New Mexico,11/19/2016,"1,291"
New Mexico,11/26/2016,948
New Mexico,12/03/2016,"1,287"
New Mexico,12/10/2016,"1,135"
New Mexico,12/17/2016,"1,155"
New Mexico,12/24/2016,"1,611"
New Mexico,12/31/2016,"1,090"
New Mexico,01/07/2017,"1,345"
New Mexico,01/14/2017,"1,322"
New Mexico,01/21/2017,"1,170"
New Mexico,01/28/2017,"1,115"
New Mexico,02/04/2017,"1,061"
New Mexico,02/11/2017,"1,005"
New Mexico,02/18/2017,936
New Mexico,02/25/2017,933
New Mexico,03/04/2017,952
New Mexico,03/11/2017,884
New Mexico,03/18/2017,893
New Mexico,03/25/2017,"1,249"
New Mexico,04/01/2017,"1,026"
New Mexico,04/08/2017,976
New Mexico,04/15/2017,888
New Mexico,04/22/2017,834
New Mexico,04/29/2017,841
New Mexico,05/06/2017,898
New Mexico,05/13/2017,861
New Mexico,05/20/2017,"1,015"
New Mexico,05/27/2017,"1,190"
New Mexico,06/03/2017,"1,531"
New Mexico,06/10/2017,"1,112"
New Mexico,06/17/2017,907
New Mexico,06/24/2017,866
New Mexico,07/01/2017,816
New Mexico,07/08/2017,"1,027"
New Mexico,07/15/2017,952
New Mexico,07/22/2017,857
New Mexico,07/29/2017,855
New Mexico,08/05/2017,803
New Mexico,08/12/2017,885
New Mexico,08/19/2017,913
New Mexico,08/26/2017,813
New Mexico,09/02/2017,796
New Mexico,09/09/2017,747
New Mexico,09/16/2017,853
New Mexico,09/23/2017,800
New Mexico,09/30/2017,787
New Mexico,10/07/2017,"1,009"
New Mexico,10/14/2017,820
New Mexico,10/21/2017,907
New Mexico,10/28/2017,"1,065"
New Mexico,11/04/2017,"1,059"
New Mexico,11/11/2017,856
New Mexico,11/18/2017,"1,096"
New Mexico,11/25/2017,921
New Mexico,12/02/2017,"1,069"
New Mexico,12/09/2017,972
New Mexico,12/16/2017,934
New Mexico,12/23/2017,"1,195"
New Mexico,12/30/2017,950
New Mexico,01/06/2018,"1,049"
New Mexico,01/13/2018,"1,168"
New Mexico,01/20/2018,989
New Mexico,01/27/2018,975
New Mexico,02/03/2018,895
New Mexico,02/10/2018,790
New Mexico,02/17/2018,718
New Mexico,02/24/2018,654
New Mexico,03/03/2018,684
New Mexico,03/10/2018,700
New Mexico,03/17/2018,646
New Mexico,03/24/2018,856
New Mexico,03/31/2018,899
New Mexico,04/07/2018,954
New Mexico,04/14/2018,785
New Mexico,04/21/2018,709
New Mexico,04/28/2018,659
New Mexico,05/05/2018,737
New Mexico,05/12/2018,682
New Mexico,05/19/2018,806
New Mexico,05/26/2018,945
New Mexico,06/02/2018,"1,298"
New Mexico,06/09/2018,973
New Mexico,06/16/2018,770
New Mexico,06/23/2018,734
New Mexico,06/30/2018,779
New Mexico,07/07/2018,892
New Mexico,07/14/2018,782
New Mexico,07/21/2018,724
New Mexico,07/28/2018,605
New Mexico,08/04/2018,650
New Mexico,08/11/2018,664
New Mexico,08/18/2018,673
New Mexico,08/25/2018,679
New Mexico,09/01/2018,688
New Mexico,09/08/2018,665
New Mexico,09/15/2018,686
New Mexico,09/22/2018,663
New Mexico,09/29/2018,613
New Mexico,10/06/2018,892
New Mexico,10/13/2018,719
New Mexico,10/20/2018,754
New Mexico,10/27/2018,886
New Mexico,11/03/2018,876
New Mexico,11/10/2018,930
New Mexico,11/17/2018,874
New Mexico,11/24/2018,870
New Mexico,12/01/2018,959
New Mexico,12/08/2018,903
New Mexico,12/15/2018,892
New Mexico,12/22/2018,"1,136"
New Mexico,12/29/2018,"1,109"
New Mexico,01/05/2019,"1,085"
New Mexico,01/12/2019,"1,664"
New Mexico,01/19/2019,"1,335"
New Mexico,01/26/2019,897
New Mexico,02/02/2019,870
New Mexico,02/09/2019,819
New Mexico,02/16/2019,732
New Mexico,02/23/2019,676
New Mexico,03/02/2019,628
New Mexico,03/09/2019,682
New Mexico,03/16/2019,677
New Mexico,03/23/2019,837
New Mexico,03/30/2019,831
New Mexico,04/06/2019,874
New Mexico,04/13/2019,815
New Mexico,04/20/2019,687
New Mexico,04/27/2019,717
New Mexico,05/04/2019,693
New Mexico,05/11/2019,613
New Mexico,05/18/2019,784
New Mexico,05/25/2019,"1,031"
New Mexico,06/01/2019,"1,235"
New Mexico,06/08/2019,995
New Mexico,06/15/2019,786
New Mexico,06/22/2019,746
New Mexico,06/29/2019,671
New Mexico,07/06/2019,686
New Mexico,07/13/2019,823
New Mexico,07/20/2019,631
New Mexico,07/27/2019,634
New Mexico,08/03/2019,746
New Mexico,08/10/2019,687
New Mexico,08/17/2019,681
New Mexico,08/24/2019,668
New Mexico,08/31/2019,652
New Mexico,09/07/2019,680
New Mexico,09/14/2019,723
New Mexico,09/21/2019,681
New Mexico,09/28/2019,699
New Mexico,10/05/2019,948
New Mexico,10/12/2019,825
New Mexico,10/19/2019,843
New Mexico,10/26/2019,933
New Mexico,11/02/2019,928
New Mexico,11/09/2019,"1,008"
New Mexico,11/16/2019,882
New Mexico,11/23/2019,928
New Mexico,11/30/2019,811
New Mexico,12/07/2019,"1,041"
New Mexico,12/14/2019,939
New Mexico,12/21/2019,986
New Mexico,12/28/2019,"1,135"
New Mexico,01/04/2020,799
New Mexico,01/11/2020,"1,194"
New Mexico,01/18/2020,947
New Mexico,01/25/2020,764
New Mexico,02/01/2020,784
New Mexico,02/08/2020,873
New Mexico,02/15/2020,725
New Mexico,02/22/2020,737
New Mexico,02/29/2020,681
New Mexico,03/07/2020,690
New Mexico,03/14/2020,869
New Mexico,03/21/2020,"18,105"
New Mexico,03/28/2020,"27,849"
New Mexico,04/04/2020,"26,132"
New Mexico,04/11/2020,"19,043"
New Mexico,04/18/2020,"13,621"
New Mexico,04/25/2020,"12,093"
New Mexico,05/02/2020,"13,675"
New Mexico,05/09/2020,"8,024"
New Mexico,05/16/2020,"7,356"
New Mexico,05/23/2020,"7,058"
New Mexico,05/30/2020,"6,672"
New Mexico,06/06/2020,"5,290"
New Mexico,06/13/2020,"4,536"
New Mexico,06/20/2020,"4,236"
New Mexico,06/27/2020,"4,435"
New Mexico,07/04/2020,"4,935"
New Mexico,07/11/2020,"5,758"
New Mexico,07/18/2020,"6,881"
New Mexico,07/25/2020,"6,402"
New Mexico,08/01/2020,"5,117"
New Mexico,08/08/2020,"4,359"
New Mexico,08/15/2020,"4,175"
New Mexico,08/22/2020,"3,725"
New Mexico,08/29/2020,"3,410"
New Mexico,09/05/2020,"3,357"
New Mexico,09/12/2020,"3,048"
New Mexico,09/19/2020,"3,314"
New Mexico,09/26/2020,"3,067"
New Mexico,10/03/2020,"3,314"
New Mexico,10/10/2020,"3,918"
New Mexico,10/17/2020,"3,641"
New Mexico,10/24/2020,"3,818"
New Mexico,10/31/2020,"4,209"
New Mexico,11/07/2020,"3,848"
New Mexico,11/14/2020,"5,034"
New Mexico,11/21/2020,"12,159"
New Mexico,11/28/2020,"8,337"
New Mexico,12/05/2020,"7,959"
New Mexico,12/12/2020,"5,100"
New Mexico,12/19/2020,"4,802"
New Mexico,12/26/2020,"3,587"
New Mexico,01/02/2021,"4,081"
New Mexico,01/09/2021,"11,514"
New Mexico,01/16/2021,"6,402"
New Mexico,01/23/2021,"4,608"
New Mexico,01/30/2021,"4,527"
New Mexico,02/06/2021,"3,709"
New Mexico,02/13/2021,"3,407"
New Mexico,02/20/2021,"3,143"
New Mexico,02/27/2021,"3,150"
New Mexico,03/06/2021,"2,338"
New Mexico,03/13/2021,"2,690"
New Mexico,03/20/2021,"2,502"
New Mexico,03/27/2021,"2,867"
New Mexico,04/03/2021,"5,893"
New Mexico,04/10/2021,"5,513"
New Mexico,04/17/2021,"4,175"
New Mexico,04/24/2021,"3,580"
New Mexico,05/01/2021,"3,953"
New Mexico,05/08/2021,"3,957"
New Mexico,05/15/2021,"3,396"
New Mexico,05/22/2021,"3,682"
New Mexico,05/29/2021,"4,812"
New Mexico,06/05/2021,"3,969"
New Mexico,06/12/2021,"3,758"
New Mexico,06/19/2021,"3,154"
New Mexico,06/26/2021,"3,502"
New Mexico,07/03/2021,"3,923"
New Mexico,07/10/2021,"5,038"
New Mexico,07/17/2021,"4,450"
New Mexico,07/24/2021,"3,208"
New Mexico,07/31/2021,"2,435"
New Mexico,08/07/2021,"2,089"
New Mexico,08/14/2021,"4,961"
New Mexico,08/21/2021,"5,117"
New Mexico,08/28/2021,"4,889"
New Mexico,09/04/2021,"4,070"
New Mexico,09/11/2021,"3,027"
New Mexico,09/18/2021,"1,972"
New Mexico,09/25/2021,"1,676"
New Mexico,10/02/2021,"1,452"
New Mexico,10/09/2021,"3,464"
New Mexico,10/16/2021,"2,737"
New Mexico,10/23/2021,"3,147"
New Mexico,10/30/2021,"2,216"
New Mexico,11/06/2021,"1,775"
New Mexico,11/13/2021,"1,585"
New Mexico,11/20/2021,"1,705"
New Mexico,11/27/2021,"1,554"
New Mexico,12/04/2021,"1,587"
New Mexico,12/11/2021,"1,566"
New Mexico,12/18/2021,"1,725"
New Mexico,12/25/2021,"1,599"
New Mexico,01/01/2022,"1,498"
New Mexico,01/08/2022,"1,233"
New Mexico,01/15/2022,939
New Mexico,01/22/2022,729
New Mexico,01/29/2022,736
New Mexico,02/05/2022,673
New Mexico,02/12/2022,661
New Mexico,02/19/2022,599
New Mexico,02/26/2022,521
New Mexico,03/05/2022,594
New Mexico,03/12/2022,556
New Mexico,03/19/2022,604
New Mexico,03/26/2022,767
New Mexico,04/02/2022,731
New Mexico,04/09/2022,942
New Mexico,04/16/2022,700
New Mexico,04/23/2022,714
New Mexico,04/30/2022,734
New Mexico,05/07/2022,722
New Mexico,05/14/2022,789
New Mexico,05/21/2022,675
New Mexico,05/28/2022,624
New Mexico,06/04/2022,"1,026"
New Mexico,06/11/2022,923
New Mexico,06/18/2022,838
New Mexico,06/25/2022,768
New Mexico,07/02/2022,446
New Mexico,07/09/2022,822
New Mexico,07/16/2022,678
New Mexico,07/23/2022,729
New Mexico,07/30/2022,651
New Mexico,08/06/2022,635
New Mexico,08/13/2022,619
New Mexico,08/20/2022,551
New Mexico,08/27/2022,610
New Mexico,09/03/2022,632
New Mexico,09/10/2022,530
New Mexico,09/17/2022,650
New Mexico,09/24/2022,584
New Mexico,10/01/2022,678
New Mexico,10/08/2022,726
New Mexico,10/15/2022,699
New Mexico,10/22/2022,738
New Mexico,10/29/2022,747
New Mexico,11/05/2022,831
New Mexico,11/12/2022,821
New Mexico,11/19/2022,916
New Mexico,11/26/2022,726
New Mexico,12/03/2022,855
New Mexico,12/10/2022,788
New Mexico,12/17/2022,799
New Mexico,12/24/2022,"1,101"
New Mexico,12/31/2022,704
New Mexico,01/07/2023,910
New Mexico,01/14/2023,967
New Mexico,01/21/2023,742
New Mexico,01/28/2023,745
New Mexico,02/04/2023,735
New Mexico,02/11/2023,711
New Mexico,02/18/2023,631
New Mexico,02/25/2023,594
New Mexico,03/04/2023,677
New Mexico,03/11/2023,659
New Mexico,03/18/2023,770
New Mexico,03/25/2023,737
New Mexico,04/01/2023,622
New Mexico,04/08/2023,739
New Mexico,04/15/2023,682
New Mexico,04/22/2023,657
New Mexico,04/29/2023,676
New Mexico,05/06/2023,712
New Mexico,05/13/2023,679
New Mexico,05/20/2023,695
New Mexico,05/27/2023,828
New Mexico,06/03/2023,991
New Mexico,06/10/2023,995
New Mexico,06/17/2023,711
New Mexico,06/24/2023,668
New Mexico,07/01/2023,715
New Mexico,07/08/2023,712
New Mexico,07/15/2023,902
New Mexico,07/22/2023,817
New Mexico,07/29/2023,776
New Mexico,08/05/2023,896
New Mexico,08/12/2023,710
New Mexico,08/19/2023,772
New Mexico,08/26/2023,683
New Mexico,09/02/2023,726
New Mexico,09/09/2023,598
New Mexico,09/16/2023,729
New Mexico,09/23/2023,745
New Mexico,09/30/2023,746
New Mexico,10/07/2023,873
New Mexico,10/14/2023,677
New Mexico,10/21/2023,762
New Mexico,10/28/2023,774
New Mexico,11/04/2023,863
New Mexico,11/11/2023,628
New Mexico,11/18/2023,586
New Mexico,11/25/2023,757
New Mexico,12/02/2023,850
New Mexico,12/09/2023,"1,002"
New Mexico,12/16/2023,848
New Mexico,12/23/2023,996
New Mexico,12/30/2023,736
New Mexico,01/06/2024,819
New Mexico,01/13/2024,"1,122"
New Mexico,01/20/2024,808
New Mexico,01/27/2024,857
New Mexico,02/03/2024,787
New Mexico,02/10/2024,740
New Mexico,02/17/2024,695
New Mexico,02/24/2024,641
New Mexico,03/02/2024,743
New Mexico,03/09/2024,771
New Mexico,03/16/2024,727
New Mexico,03/23/2024,722
New Mexico,03/30/2024,726
New Mexico,04/06/2024,732
New Mexico,04/13/2024,750
New Mexico,04/20/2024,789
New Mexico,04/27/2024,672
New Mexico,05/04/2024,706
New Mexico,05/11/2024,751
New Mexico,05/18/2024,713
New Mexico,05/25/2024,728
New Mexico,06/01/2024,924
New Mexico,06/08/2024,"1,074"
New Mexico,06/15/2024,809
New Mexico,06/22/2024,"1,065"
New Mexico,06/29/2024,"1,223"
New Mexico,07/06/2024,864
New Mexico,07/13/2024,"1,022"
New Mexico,07/20/2024,862
New Mexico,07/27/2024,840
New Mexico,08/03/2024,804
New Mexico,08/10/2024,768
New Mexico,08/17/2024,731
New Mexico,08/24/2024,638
New Mexico,08/31/2024,702
New Mexico,09/07/2024,734
New Mexico,09/14/2024,717
New Mexico,09/21/2024,749
New Mexico,09/28/2024,747
New Mexico,10/05/2024,943
New Mexico,10/12/2024,788
New Mexico,10/19/2024,787
New Mexico,10/26/2024,830
New Mexico,11/02/2024,842
New Mexico,11/09/2024,906
New Mexico,11/16/2024,846
New Mexico,11/23/2024,880
New Mexico,11/30/2024,792
New Mexico,12/07/2024,855
New Mexico,12/14/2024,804
New Mexico,12/21/2024,850
New Mexico,12/28/2024,966
Nevada,01/03/1987,"1,655"
Nevada,01/10/1987,"2,711"
Nevada,01/17/1987,"2,285"
Nevada,01/24/1987,"2,055"
Nevada,01/31/1987,"2,156"
Nevada,02/07/1987,"1,736"
Nevada,02/14/1987,"1,711"
Nevada,02/21/1987,"1,238"
Nevada,02/28/1987,"1,740"
Nevada,03/07/1987,"1,677"
Nevada,03/14/1987,"1,512"
Nevada,03/21/1987,"1,459"
Nevada,03/28/1987,"1,246"
Nevada,04/04/1987,"1,242"
Nevada,04/11/1987,"1,726"
Nevada,04/18/1987,"1,440"
Nevada,04/25/1987,"1,287"
Nevada,05/02/1987,"1,159"
Nevada,05/09/1987,"1,234"
Nevada,05/16/1987,"1,253"
Nevada,05/23/1987,"1,292"
Nevada,05/30/1987,"1,211"
Nevada,06/06/1987,"1,219"
Nevada,06/13/1987,"1,292"
Nevada,06/20/1987,"1,265"
Nevada,06/27/1987,"1,473"
Nevada,08/01/1987,"1,456"
Nevada,08/08/1987,"1,145"
Nevada,08/15/1987,"1,230"
Nevada,08/22/1987,"1,170"
Nevada,08/29/1987,"1,260"
Nevada,09/05/1987,"1,293"
Nevada,09/12/1987,"1,144"
Nevada,09/19/1987,"1,331"
Nevada,09/26/1987,"2,447"
Nevada,10/03/1987,"1,863"
Nevada,10/10/1987,"1,442"
Nevada,10/17/1987,"1,380"
Nevada,10/24/1987,"1,333"
Nevada,10/31/1987,"1,042"
Nevada,11/07/1987,"1,647"
Nevada,11/14/1987,"1,385"
Nevada,11/21/1987,"1,533"
Nevada,11/28/1987,"1,248"
Nevada,12/05/1987,"2,033"
Nevada,12/12/1987,"1,917"
Nevada,12/19/1987,"2,221"
Nevada,12/26/1987,"1,952"
Nevada,01/02/1988,"1,606"
Nevada,01/09/1988,"2,731"
Nevada,01/16/1988,"2,291"
Nevada,01/23/1988,"1,605"
Nevada,01/30/1988,"2,103"
Nevada,02/06/1988,"1,724"
Nevada,02/13/1988,"1,691"
Nevada,02/20/1988,"1,339"
Nevada,02/27/1988,"1,575"
Nevada,03/05/1988,"1,307"
Nevada,03/12/1988,"1,529"
Nevada,03/19/1988,"1,255"
Nevada,03/26/1988,"1,213"
Nevada,04/02/1988,"1,210"
Nevada,04/09/1988,"1,295"
Nevada,04/16/1988,"1,409"
Nevada,04/23/1988,"1,434"
Nevada,04/30/1988,"1,555"
Nevada,05/07/1988,"1,291"
Nevada,05/14/1988,"1,162"
Nevada,05/21/1988,"1,163"
Nevada,05/28/1988,"1,254"
Nevada,06/04/1988,"1,157"
Nevada,06/11/1988,"1,340"
Nevada,06/18/1988,"1,344"
Nevada,06/25/1988,"1,104"
Nevada,07/02/1988,"1,139"
Nevada,07/09/1988,"1,175"
Nevada,07/16/1988,"1,588"
Nevada,07/23/1988,"1,211"
Nevada,07/30/1988,"1,301"
Nevada,08/06/1988,"1,341"
Nevada,08/13/1988,"1,100"
Nevada,08/20/1988,"1,509"
Nevada,08/27/1988,"1,147"
Nevada,09/03/1988,"1,233"
Nevada,09/10/1988,971
Nevada,09/17/1988,"1,249"
Nevada,09/24/1988,"1,070"
